"species","datasourceGUID","seedlotGUID","scarified","cs","ws","light","alternating","temperature","nseeds","ngerminated"
"Jurinea humilis","C20EBFEB-571B-E858-8229-0489C5865DB6","FBDB8AFE-6A91-162D-CD81-55E30B1C5EF0","0","0","0","1","0",10,100,50
"Jurinea humilis","ACBF37B4-E121-6B4E-B39F-4362099BC087","95443068-E611-922A-98B1-F6A8CEE6B6F7","0","1","0","1","1",17,18,13
"Jurinea humilis","ACBF37B4-E121-6B4E-B39F-4362099BC087","95443068-E611-922A-98B1-F6A8CEE6B6F7","0","0","0","1","1",17,22,20
"Jurinea humilis","ACBF37B4-E121-6B4E-B39F-4362099BC087","95443068-E611-922A-98B1-F6A8CEE6B6F7","0","0","0","1","1",9,22,19
"Jurinea humilis","ACBF37B4-E121-6B4E-B39F-4362099BC087","95443068-E611-922A-98B1-F6A8CEE6B6F7","0","0","0","1","1",9,23,20
"Jurinea humilis","ACBF37B4-E121-6B4E-B39F-4362099BC087","95443068-E611-922A-98B1-F6A8CEE6B6F7","0","0","0","0","0",3,14,1
"Jurinea humilis","C20EBFEB-571B-E858-8229-0489C5865DB6","4CB2E5B9-27F2-A6A0-8162-E2DF4FDFEE39","0","0","0","1","0",20,100,58
"Jurinea humilis","C20EBFEB-571B-E858-8229-0489C5865DB6","308E273E-F80F-E3C5-57C7-1A4B2E6DDC0F","0","0","0","1","0",20,100,36
"Jurinea humilis","ACBF37B4-E121-6B4E-B39F-4362099BC087","95443068-E611-922A-98B1-F6A8CEE6B6F7","0","1","0","1","1",25,14,1
"Jurinea humilis","C20EBFEB-571B-E858-8229-0489C5865DB6","4CB2E5B9-27F2-A6A0-8162-E2DF4FDFEE39","0","0","0","1","0",10,100,29
"Jurinea humilis","ACBF37B4-E121-6B4E-B39F-4362099BC087","95443068-E611-922A-98B1-F6A8CEE6B6F7","0","0","0","0","0",3,20,4
"Jurinea humilis","C20EBFEB-571B-E858-8229-0489C5865DB6","FBDB8AFE-6A91-162D-CD81-55E30B1C5EF0","0","0","0","1","0",20,100,72
"Jurinea humilis","ACBF37B4-E121-6B4E-B39F-4362099BC087","95443068-E611-922A-98B1-F6A8CEE6B6F7","0","0","0","0","0",3,17,2
"Jurinea humilis","ACBF37B4-E121-6B4E-B39F-4362099BC087","95443068-E611-922A-98B1-F6A8CEE6B6F7","0","1","0","1","1",9,20,9
"Jurinea humilis","ACBF37B4-E121-6B4E-B39F-4362099BC087","95443068-E611-922A-98B1-F6A8CEE6B6F7","0","1","0","1","1",9,23,2
"Jurinea humilis","C20EBFEB-571B-E858-8229-0489C5865DB6","308E273E-F80F-E3C5-57C7-1A4B2E6DDC0F","0","0","0","1","0",15,100,51
"Jurinea humilis","C20EBFEB-571B-E858-8229-0489C5865DB6","4CB2E5B9-27F2-A6A0-8162-E2DF4FDFEE39","0","0","0","1","0",15,100,77
"Jurinea humilis","1C0DEC64-3599-7EDD-4F38-12461B0E66DA","2187EE4E-A694-2D24-C535-228C16C29507","0","0","0","1","1",9,92,75
"Jurinea humilis","ACBF37B4-E121-6B4E-B39F-4362099BC087","95443068-E611-922A-98B1-F6A8CEE6B6F7","0","0","0","0","0",3,20,8
"Jurinea humilis","ACBF37B4-E121-6B4E-B39F-4362099BC087","95443068-E611-922A-98B1-F6A8CEE6B6F7","0","0","0","1","1",17,25,23
"Jurinea humilis","ACBF37B4-E121-6B4E-B39F-4362099BC087","95443068-E611-922A-98B1-F6A8CEE6B6F7","0","1","0","1","1",17,12,3
"Jurinea humilis","1C0DEC64-3599-7EDD-4F38-12461B0E66DA","2187EE4E-A694-2D24-C535-228C16C29507","0","1","0","1","1",25,64,11
"Jurinea humilis","1C0DEC64-3599-7EDD-4F38-12461B0E66DA","2187EE4E-A694-2D24-C535-228C16C29507","0","1","0","0","0",3,210,21
"Jurinea humilis","ACBF37B4-E121-6B4E-B39F-4362099BC087","95443068-E611-922A-98B1-F6A8CEE6B6F7","0","1","0","1","1",9,17,1
"Jurinea humilis","ACBF37B4-E121-6B4E-B39F-4362099BC087","95443068-E611-922A-98B1-F6A8CEE6B6F7","0","1","0","1","1",17,18,6
"Jurinea humilis","ACBF37B4-E121-6B4E-B39F-4362099BC087","95443068-E611-922A-98B1-F6A8CEE6B6F7","0","1","0","1","1",17,17,4
"Jurinea humilis","ACBF37B4-E121-6B4E-B39F-4362099BC087","95443068-E611-922A-98B1-F6A8CEE6B6F7","0","1","0","1","1",25,13,2
"Jurinea humilis","ACBF37B4-E121-6B4E-B39F-4362099BC087","95443068-E611-922A-98B1-F6A8CEE6B6F7","0","0","0","0","0",3,13,1
"Jurinea humilis","ACBF37B4-E121-6B4E-B39F-4362099BC087","95443068-E611-922A-98B1-F6A8CEE6B6F7","0","0","0","1","1",25,16,1
"Kickxia elatine","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","E04A0097-473C-965F-0241-8DAB9D91DD11","0","0","0","1","0",16,20,5
"Kickxia elatine","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","E04A0097-473C-965F-0241-8DAB9D91DD11","0","1","0","1","1",16,18,17
"Kickxia elatine","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","E04A0097-473C-965F-0241-8DAB9D91DD11","0","0","0","1","0",21,20,7
"Kickxia elatine","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","E04A0097-473C-965F-0241-8DAB9D91DD11","0","0","0","1","0",26,20,19
"Kickxia elatine","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","E04A0097-473C-965F-0241-8DAB9D91DD11","0","0","0","1","0",26,20,4
"Carex myosuroides","ACBF37B4-E121-6B4E-B39F-4362099BC087","A31BD16B-CB91-EAEC-ED5D-53A4C48CF11F","0","0","0","1","1",9,23,0
"Carex myosuroides","ACBF37B4-E121-6B4E-B39F-4362099BC087","A31BD16B-CB91-EAEC-ED5D-53A4C48CF11F","0","0","0","1","1",9,20,1
"Carex myosuroides","ACBF37B4-E121-6B4E-B39F-4362099BC087","A31BD16B-CB91-EAEC-ED5D-53A4C48CF11F","0","1","0","1","1",25,21,16
"Carex myosuroides","ACBF37B4-E121-6B4E-B39F-4362099BC087","A31BD16B-CB91-EAEC-ED5D-53A4C48CF11F","0","1","0","1","1",9,23,6
"Carex myosuroides","ACBF37B4-E121-6B4E-B39F-4362099BC087","A31BD16B-CB91-EAEC-ED5D-53A4C48CF11F","0","0","0","0","0",3,22,6
"Carex myosuroides","ACBF37B4-E121-6B4E-B39F-4362099BC087","A31BD16B-CB91-EAEC-ED5D-53A4C48CF11F","0","1","0","1","1",25,22,14
"Carex myosuroides","ACBF37B4-E121-6B4E-B39F-4362099BC087","A31BD16B-CB91-EAEC-ED5D-53A4C48CF11F","0","0","0","1","1",25,18,1
"Carex myosuroides","ACBF37B4-E121-6B4E-B39F-4362099BC087","A31BD16B-CB91-EAEC-ED5D-53A4C48CF11F","0","0","0","0","0",3,25,3
"Carex myosuroides","ACBF37B4-E121-6B4E-B39F-4362099BC087","A31BD16B-CB91-EAEC-ED5D-53A4C48CF11F","0","0","0","0","0",3,21,4
"Carex myosuroides","ACBF37B4-E121-6B4E-B39F-4362099BC087","A31BD16B-CB91-EAEC-ED5D-53A4C48CF11F","0","1","0","1","1",17,25,18
"Carex myosuroides","ACBF37B4-E121-6B4E-B39F-4362099BC087","A31BD16B-CB91-EAEC-ED5D-53A4C48CF11F","0","0","0","0","0",3,24,2
"Carex myosuroides","ACBF37B4-E121-6B4E-B39F-4362099BC087","A31BD16B-CB91-EAEC-ED5D-53A4C48CF11F","0","0","0","1","1",17,21,0
"Carex myosuroides","ACBF37B4-E121-6B4E-B39F-4362099BC087","A31BD16B-CB91-EAEC-ED5D-53A4C48CF11F","0","0","0","0","0",3,22,5
"Carex myosuroides","ACBF37B4-E121-6B4E-B39F-4362099BC087","A31BD16B-CB91-EAEC-ED5D-53A4C48CF11F","0","1","0","1","1",17,24,12
"Carex myosuroides","ACBF37B4-E121-6B4E-B39F-4362099BC087","A31BD16B-CB91-EAEC-ED5D-53A4C48CF11F","0","0","0","0","0",3,23,3
"Carex myosuroides","ACBF37B4-E121-6B4E-B39F-4362099BC087","A31BD16B-CB91-EAEC-ED5D-53A4C48CF11F","0","0","0","0","0",3,25,4
"Carex myosuroides","ACBF37B4-E121-6B4E-B39F-4362099BC087","A31BD16B-CB91-EAEC-ED5D-53A4C48CF11F","0","0","0","0","0",3,22,2
"Carex myosuroides","ACBF37B4-E121-6B4E-B39F-4362099BC087","A31BD16B-CB91-EAEC-ED5D-53A4C48CF11F","0","0","0","1","1",25,23,1
"Carex myosuroides","ACBF37B4-E121-6B4E-B39F-4362099BC087","A31BD16B-CB91-EAEC-ED5D-53A4C48CF11F","0","0","0","0","0",3,24,6
"Carex myosuroides","ACBF37B4-E121-6B4E-B39F-4362099BC087","A31BD16B-CB91-EAEC-ED5D-53A4C48CF11F","0","0","0","1","1",9,25,0
"Carex myosuroides","ACBF37B4-E121-6B4E-B39F-4362099BC087","A31BD16B-CB91-EAEC-ED5D-53A4C48CF11F","0","0","0","1","1",17,23,0
"Carex myosuroides","ACBF37B4-E121-6B4E-B39F-4362099BC087","A31BD16B-CB91-EAEC-ED5D-53A4C48CF11F","0","0","0","1","1",25,20,2
"Carex myosuroides","ACBF37B4-E121-6B4E-B39F-4362099BC087","A31BD16B-CB91-EAEC-ED5D-53A4C48CF11F","0","1","0","1","1",9,24,5
"Carex myosuroides","ACBF37B4-E121-6B4E-B39F-4362099BC087","A31BD16B-CB91-EAEC-ED5D-53A4C48CF11F","0","0","0","0","0",3,24,4
"Carex myosuroides","ACBF37B4-E121-6B4E-B39F-4362099BC087","A31BD16B-CB91-EAEC-ED5D-53A4C48CF11F","0","1","0","1","1",9,25,10
"Carex myosuroides","ACBF37B4-E121-6B4E-B39F-4362099BC087","A31BD16B-CB91-EAEC-ED5D-53A4C48CF11F","0","1","0","1","1",25,22,12
"Carex myosuroides","ACBF37B4-E121-6B4E-B39F-4362099BC087","A31BD16B-CB91-EAEC-ED5D-53A4C48CF11F","0","0","0","1","1",17,25,0
"Carex myosuroides","ACBF37B4-E121-6B4E-B39F-4362099BC087","A31BD16B-CB91-EAEC-ED5D-53A4C48CF11F","0","0","0","1","1",17,24,1
"Carex myosuroides","ACBF37B4-E121-6B4E-B39F-4362099BC087","A31BD16B-CB91-EAEC-ED5D-53A4C48CF11F","0","1","0","1","1",9,22,5
"Carex myosuroides","ACBF37B4-E121-6B4E-B39F-4362099BC087","A31BD16B-CB91-EAEC-ED5D-53A4C48CF11F","0","1","0","1","1",17,23,13
"Carex simpliciuscula","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","98436F1C-6CA0-39E0-2648-C89E706B9DBE","0","0","0","1","0",25,10,10
"Carex simpliciuscula","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","98436F1C-6CA0-39E0-2648-C89E706B9DBE","0","0","0","1","0",30,10,8
"Carex simpliciuscula","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","98436F1C-6CA0-39E0-2648-C89E706B9DBE","0","0","0","1","0",20,9,4
"Koeleria macrantha","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","490B73D9-90F6-7980-7D4B-D90C4AD13D19","0","0","0","1","1",16,46,46
"Koeleria macrantha","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","490B73D9-90F6-7980-7D4B-D90C4AD13D19","0","0","0","1","1",15,19,18
"Koeleria macrantha","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","3EEABD04-AF55-C19C-243B-75651641EC67","0","0","0","1","0",20,19,15
"Koeleria macrantha","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","9656214F-F4FB-C968-13B0-194BCA17FED3","0","0","0","1","0",20,10,7
"Koeleria macrantha","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","9656214F-F4FB-C968-13B0-194BCA17FED3","0","0","0","1","1",15,9,6
"Koeleria macrantha","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","C487B196-746B-C109-EEBF-B4E2D8884DF0","0","0","0","1","1",16,10,8
"Koeleria macrantha","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","C487B196-746B-C109-EEBF-B4E2D8884DF0","0","0","0","1","1",15,10,3
"Koeleria macrantha","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","C487B196-746B-C109-EEBF-B4E2D8884DF0","0","0","0","1","1",15,20,7
"Koeleria macrantha","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","3EEABD04-AF55-C19C-243B-75651641EC67","0","0","0","1","0",21,18,17
"Koeleria macrantha","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","490B73D9-90F6-7980-7D4B-D90C4AD13D19","0","0","0","1","1",16,100,86
"Koeleria macrantha","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","9656214F-F4FB-C968-13B0-194BCA17FED3","0","0","0","1","1",25,10,8
"Koeleria macrantha","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","C487B196-746B-C109-EEBF-B4E2D8884DF0","0","0","0","1","1",15,10,6
"Koeleria macrantha","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","9656214F-F4FB-C968-13B0-194BCA17FED3","0","0","0","1","0",15,8,5
"Koeleria macrantha","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","C487B196-746B-C109-EEBF-B4E2D8884DF0","0","0","0","1","0",11,50,48
"Koeleria vallesiana","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","C83A3787-C1C6-C4C4-3E32-BDAC2A24D4E3","0","0","0","1","0",15,20,13
"Koeleria vallesiana","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","C83A3787-C1C6-C4C4-3E32-BDAC2A24D4E3","0","0","0","1","0",20,20,14
"Koeleria vallesiana","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","C83A3787-C1C6-C4C4-3E32-BDAC2A24D4E3","0","0","0","1","1",13.33333333,20,16
"Koeleria vallesiana","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","C83A3787-C1C6-C4C4-3E32-BDAC2A24D4E3","0","0","0","1","0",25,19,6
"Lactuca perennis","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","8FAEA8BD-7305-2CA4-644E-DB9841CF2D96","0","0","0","1","0",25,20,16
"Lactuca perennis","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","8FAEA8BD-7305-2CA4-644E-DB9841CF2D96","0","0","0","1","0",15,20,20
"Lactuca perennis","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","8FAEA8BD-7305-2CA4-644E-DB9841CF2D96","0","0","0","1","0",10,20,20
"Lactuca saligna","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","486993F8-69B5-ABB9-8045-4796505421DF","0","0","0","1","0",25,20,19
"Lactuca saligna","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","486993F8-69B5-ABB9-8045-4796505421DF","0","0","0","1","0",15,20,16
"Lactuca saligna","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","31E0FF52-3180-5831-47CD-A93C9BDB8A45","0","0","0","1","0",20,50,50
"Lactuca saligna","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","31E0FF52-3180-5831-47CD-A93C9BDB8A45","0","0","0","1","0",21,50,50
"Lactuca saligna","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","486993F8-69B5-ABB9-8045-4796505421DF","0","0","0","1","0",10,20,20
"Lactuca serriola","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","702D8F98-0393-29E9-84EF-BE78B9F4A5F1","0","0","0","1","0",11,50,50
"Lactuca serriola","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","702D8F98-0393-29E9-84EF-BE78B9F4A5F1","0","0","0","1","0",11,50,49
"Lactuca serriola","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","702D8F98-0393-29E9-84EF-BE78B9F4A5F1","0","0","0","1","0",26,50,50
"Lactuca serriola","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","3DD942A4-152F-E72B-06EC-2ADC2FA08BCC","0","0","0","1","0",16,20,17
"Lactuca serriola","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","4FB1B19A-C425-919A-2157-82AFE05A58EF","0","0","0","1","0",21,100,100
"Lactuca serriola","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","4FB1B19A-C425-919A-2157-82AFE05A58EF","0","0","0","1","0",21,20,20
"Lactuca serriola","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","4FB1B19A-C425-919A-2157-82AFE05A58EF","0","0","0","1","0",20,20,20
"Lactuca serriola","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","7675168C-8E8A-3462-5C6B-440E6CFF662E","0","0","0","1","0",21,10,10
"Lactuca serriola","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","9A85A24E-0FAA-24ED-3A19-8969FCC26B87","0","0","0","1","0",21,20,20
"Lactuca serriola","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","9A85A24E-0FAA-24ED-3A19-8969FCC26B87","0","0","0","1","0",20,19,19
"Lactuca serriola","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","7675168C-8E8A-3462-5C6B-440E6CFF662E","0","0","0","1","0",21,10,9
"Lactuca serriola","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","702D8F98-0393-29E9-84EF-BE78B9F4A5F1","0","0","0","1","0",16,50,50
"Lactuca serriola","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","3DD942A4-152F-E72B-06EC-2ADC2FA08BCC","0","0","0","1","0",16,18,15
"Lactuca virosa","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","30BB57D8-0D8A-2FE3-CFEF-E9143DB89044","0","0","0","1","0",21,50,50
"Lactuca virosa","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","682CDE3A-5000-F4AE-1837-1E627DACD8C1","0","0","0","1","0",5,50,49
"Lactuca virosa","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","2834CD25-01F7-AEBD-3512-5D91136A2F56","0","0","0","1","0",21,100,100
"Lactuca virosa","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","30BB57D8-0D8A-2FE3-CFEF-E9143DB89044","0","0","0","1","0",20,50,50
"Lactuca virosa","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","682CDE3A-5000-F4AE-1837-1E627DACD8C1","0","1","0","1","1",16,50,49
"Lactuca virosa","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","2834CD25-01F7-AEBD-3512-5D91136A2F56","0","0","0","1","0",21,20,20
"Lactuca virosa","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","17802770-FDCA-8F28-307F-88A0119DD85B","0","0","0","1","0",21,19,18
"Lactuca virosa","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","30BB57D8-0D8A-2FE3-CFEF-E9143DB89044","0","0","0","1","0",21,100,100
"Lactuca virosa","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","17802770-FDCA-8F28-307F-88A0119DD85B","0","0","0","1","0",21,100,100
"Lactuca virosa","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","2834CD25-01F7-AEBD-3512-5D91136A2F56","0","0","0","1","0",20,10,10
"Lactuca virosa","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","17802770-FDCA-8F28-307F-88A0119DD85B","0","0","0","1","0",21,20,20
"Lagurus ovatus","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","73AD4840-A184-1ACC-19EC-95BC2DAFD5BF","0","0","0","1","1",16,45,45
"Lagurus ovatus","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","24620479-3F54-3627-A7B9-877CE310E6CF","0","0","0","1","0",21,50,49
"Lagurus ovatus","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","24620479-3F54-3627-A7B9-877CE310E6CF","0","0","0","1","0",21,100,96
"Lagurus ovatus","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","24620479-3F54-3627-A7B9-877CE310E6CF","0","0","0","1","0",20,20,20
"Lagurus ovatus","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","DD7F3E0C-0AB0-F3C4-E03C-106915A819CE","0","0","0","1","0",21,20,19
"Lagurus ovatus","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","FAE150DB-784E-55AB-F52A-8B2EFA2BACF7","0","0","0","1","1",16,20,15
"Lagurus ovatus","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","640A6D52-1DF0-EF91-22CB-98B6421BA0A8","0","0","0","1","0",21,100,87
"Lagurus ovatus","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","EB547AD5-E418-0406-8F0E-CFA78E55BBBA","1","0","0","1","0",20,20,14
"Lagurus ovatus","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","24620479-3F54-3627-A7B9-877CE310E6CF","0","0","0","1","0",21,50,50
"Lagurus ovatus","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","DD7F3E0C-0AB0-F3C4-E03C-106915A819CE","0","0","0","1","0",21,19,19
"Lagurus ovatus","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","0D55F4DD-F470-302C-64A5-80334D1CCFC1","0","0","0","1","0",20,49,49
"Lagurus ovatus","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","73AD4840-A184-1ACC-19EC-95BC2DAFD5BF","0","0","0","1","1",15,33,32
"Lagurus ovatus","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","0EE94E33-C4D4-6975-FAA4-87848E2E6830","0","0","0","1","1",16,20,20
"Lagurus ovatus","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","640A6D52-1DF0-EF91-22CB-98B6421BA0A8","0","0","0","1","0",20,17,15
"Lagurus ovatus","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","DD7F3E0C-0AB0-F3C4-E03C-106915A819CE","0","0","0","1","0",21,100,92
"Lagurus ovatus","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","0D55F4DD-F470-302C-64A5-80334D1CCFC1","0","0","0","1","0",21,100,87
"Lagurus ovatus","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","0EE94E33-C4D4-6975-FAA4-87848E2E6830","0","0","0","1","1",15,18,16
"Lagurus ovatus","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","EB547AD5-E418-0406-8F0E-CFA78E55BBBA","1","0","0","1","1",18.33333333,20,15
"Lagurus ovatus","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","0D55F4DD-F470-302C-64A5-80334D1CCFC1","0","0","0","1","0",21,46,46
"Lagurus ovatus","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","640A6D52-1DF0-EF91-22CB-98B6421BA0A8","0","0","0","1","0",21,19,18
"Lagurus ovatus","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","FAE150DB-784E-55AB-F52A-8B2EFA2BACF7","0","0","0","1","0",21,100,82
"Lagurus ovatus","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","0EE94E33-C4D4-6975-FAA4-87848E2E6830","0","0","0","1","1",16,50,50
"Lagurus ovatus","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","73AD4840-A184-1ACC-19EC-95BC2DAFD5BF","0","0","0","1","0",21,100,66
"Lagurus ovatus","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","DD7F3E0C-0AB0-F3C4-E03C-106915A819CE","0","0","0","1","0",20,20,19
"Lamium purpureum","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","23D4335F-319E-1A7F-F9F7-45FEF47B8486","0","1","0","1","0",20,19,4
"Lamium purpureum","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","23D4335F-319E-1A7F-F9F7-45FEF47B8486","0","0","0","1","1",15,20,7
"Lamium purpureum","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","23D4335F-319E-1A7F-F9F7-45FEF47B8486","1","0","0","1","0",15,20,11
"Lamium purpureum","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","23D4335F-319E-1A7F-F9F7-45FEF47B8486","0","0","0","1","0",20,20,3
"Lamium purpureum","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","23D4335F-319E-1A7F-F9F7-45FEF47B8486","0","0","0","1","0",15,20,3
"Lamium purpureum","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","23D4335F-319E-1A7F-F9F7-45FEF47B8486","0","0","0","1","0",25,20,5
"Lapsana communis","E1B1ABA1-DBC8-EAA5-07CC-373477DD8DC8","F1392634-0707-853C-E07A-4EBB47F69AB5","0","0","0","1","1",11,200,184
"Lapsana communis","E1B1ABA1-DBC8-EAA5-07CC-373477DD8DC8","F1392634-0707-853C-E07A-4EBB47F69AB5","0","0","0","1","1",11,200,0
"Lapsana communis","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","CA3785E6-0C91-C2DA-65EC-2E163BF2EECF","0","1","0","1","1",16,50,49
"Lapsana communis","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","CA3785E6-0C91-C2DA-65EC-2E163BF2EECF","0","1","0","1","1",16,50,45
"Lapsana communis","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","CA3785E6-0C91-C2DA-65EC-2E163BF2EECF","0","1","0","1","1",15,50,48
"Lapsana communis","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","D296258A-272C-79FF-90FC-93D1BE5B3EF1","0","0","0","1","0",15,20,20
"Lapsana communis","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","D296258A-272C-79FF-90FC-93D1BE5B3EF1","0","0","0","1","0",16,50,49
"Lapsana communis","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","D296258A-272C-79FF-90FC-93D1BE5B3EF1","0","0","0","1","0",16,50,50
"Silphiodaucus hispidus","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","A17FECDA-04F2-E8BA-74B3-E23D1DFBE950","0","0","0","1","1",18.5,100,97
"Silphiodaucus hispidus","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","A17FECDA-04F2-E8BA-74B3-E23D1DFBE950","0","1","0","1","1",21,20,13
"Silphiodaucus hispidus","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","A17FECDA-04F2-E8BA-74B3-E23D1DFBE950","0","1","0","1","1",18.33333333,13,13
"Siler montanum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","CEE6B110-65C2-8F10-2D0C-B6B528A97D8A","0","1","0","1","1",26,18,7
"Siler montanum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","CEE6B110-65C2-8F10-2D0C-B6B528A97D8A","0","1","0","1","1",26,17,8
"Siler montanum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","CEE6B110-65C2-8F10-2D0C-B6B528A97D8A","0","1","0","1","1",18,16,10
"Siler montanum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","CEE6B110-65C2-8F10-2D0C-B6B528A97D8A","0","1","0","1","1",26,20,11
"Siler montanum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","CEE6B110-65C2-8F10-2D0C-B6B528A97D8A","0","1","0","1","1",18,22,14
"Siler montanum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","CEE6B110-65C2-8F10-2D0C-B6B528A97D8A","0","1","0","1","1",18,16,8
"Siler montanum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","CEE6B110-65C2-8F10-2D0C-B6B528A97D8A","0","1","0","1","1",6,20,8
